Vegobjekt_540_id,Art,årstid,lysforhold,"ÅDT, total_avg",Vegobjekt_540_lengde_avg,UTM_nord_int_avg,UTM33_øst_int_avg,antall_kollisjoner,frekvens,årsrisiko,samanlikning_yrke
1026880481.0,Rådyr,haust,skumring,2500,4075,7021714,303456,2,0.0006454323892764098,0.09681485839146146,>2x høgare risiko enn høgrisikoyrke
1026880717.0,Rådyr,haust,natt,507,5116,7020547,297715,3,0.0038025167971426368,0.5703775195713955,>10x høgare risiko enn høgrisikoyrke
1026879410.0,Rådyr,haust,skumring,640,3192,7016490,299084,2,0.0032186630960964052,0.48279946441446076,>10x høgare risiko enn høgrisikoyrke
1026880305.0,Hjort,haust,natt,600,16632,7008424,309872,2,0.0006589047684938096,0.09883571527407144,>2x høgare risiko enn høgrisikoyrke
1026880479.0,Elg,haust,natt,314,18388,7028934,290261,2,0.0011388177670831822,0.17082266506247734,>5x høgare risiko enn høgrisikoyrke
1026879262.0,Rådyr,haust,natt,500,4230,7025019,249467,3,0.004663363450888954,0.6995045176333431,>10x høgare risiko enn høgrisikoyrke
1026904740.0,Rådyr,haust,skumring,16500,947,7027357,263612,2,0.0004208084519377572,0.06312126779066357,>2x høgare risiko enn høgrisikoyrke
1026904161.0,Rådyr,haust,skumring,9800,5211,7008808,260599,3,0.00019313566863327062,0.028970350294990593,1-2x høgare risiko enn høyrisikoyrke
1026879283.0,Rådyr,haust,skumring,2410,5986,7025804,261227,4,0.0009115796423679352,0.1367369463551903,>5x høgare risiko enn høgrisikoyrke
1026880820.0,Rådyr,haust,natt,1590,3934,7025024,263934,2,0.0010512037399726662,0.15768056099589992,>5x høgare risiko enn høgrisikoyrke
1026880820.0,Rådyr,haust,skumring,1590,3934,7024926,264003,2,0.0010512037399726662,0.15768056099589992,>5x høgare risiko enn høgrisikoyrke
1026905225.0,Rådyr,haust,skumring,11000,5601,7014692,264218,2,0.00010672351472551045,0.01600852720882657,"Renhaldarar, hjelpearbeidarar mv."
1026879283.0,Elg,haust,natt,2410,5986,7024001,259387,3,0.0006836847317759514,0.1025527097663927,>2x høgare risiko enn høgrisikoyrke
1026879283.0,Rådyr,haust,natt,2410,5986,7025839,261320,2,0.0004557898211839676,0.06836847317759515,>2x høgare risiko enn høgrisikoyrke
1026905225.0,Rådyr,haust,natt,11000,5601,7013366,263635,2,0.00010672351472551045,0.01600852720882657,"Renhaldarar, hjelpearbeidarar mv."
1026880043.0,Elg,haust,natt,174,14940,7015010,259450,2,0.002529405924753968,0.3794108887130952,>10x høgare risiko enn høgrisikoyrke
1026904740.0,Rådyr,haust,natt,16500,947,7027656,263838,2,0.0004208084519377572,0.06312126779066357,>2x høgare risiko enn høgrisikoyrke
1026880645.0,Elg,haust,natt,1380,12039,6976498,307527,3,0.000593663209221608,0.0890494813832412,>2x høgare risiko enn høgrisikoyrke
1026879307.0,Rådyr,haust,skumring,2000,5019,7091780,318714,2,0.0006550450752892433,0.0982567612933865,>2x høgare risiko enn høgrisikoyrke
