Uri;FallviltId;Kjonn;HendelsesDatoTid;UkjentTidspunkt;Latitude;Longitude;KommuneNummer;KommuneNavn;VillreinområdeNummer;VillreinområdeNavn;Arsak;TypeMotorkjøretøy;RegistrertDatoTid;EndretDatoTid;Dato;År;Kommune;Stedfesting;Art;Kjønn;Alder;Årsak;Utfall;Merkelappnummer;Fallvilt-ID;UTM33 øst;UTM33 nord;OppdatertDatoTid;vegsystemreferanse.kortform;vegkategori;fase;vegnr;strekning;delstrekning;arm;adskilte_løp;trafikantgruppe;retning;meter;veglenkesekvensid;relativPosisjon;veglenkesekvens.kortform;geometri.wkt;geometri.srid;kommune (treff);avstand_vegnettet_m;Vegobjekt_540_id;ÅDT, total;Vegobjekt_105_id;Fartsgrense;Vegobjekt_540_lengde;snow_depth;max_temperature;min_temperature;mean_temperature;total_precipitation;max_wind_speed;mean_wind_speed;max_wind_gust;precipitation_type;weather_station_id;Måned;monthly_snow_depth;monthly_mean_temperature;monthly_mean_wind_speed;HendelsesDatoTid;UkjentTidspunkt
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1320249;1320249;Hann;2025-07-29T11:00:00;False;63.549873;9.171617;5056;Hitra;;;PåkjørtAvMotorkjøretøy;Personbil;2025-08-04T08:06:09.354514Z;2025-08-04T08:06:09.703225Z;2025-07-29;2025;5056 Hitra;;Rådyr;Hann;Voksen;PåkjørtAvMotorkjøretøy;DødtPåStedet;;1320249;210645.85323595675;7060049.393010607;2026-04-30T07:26:42.095532;FV6440 S1D1 m5020;F;V;6440.0;1.0;1.0;False;Nei;K;MED;5020.303;72510.0;0.50412987;0.50412987@72510;POINT Z (210648.834 7060045.049 6.763);5973.0;5056.0;5.268;;;;;;;;;;;;;;;;7;;22.6;;2025-07-29T11:00:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1320554;1320554;Hann;2025-08-04T09:50:00;False;63.429565;8.47559;5056;Hitra;;;PåkjørtAvMotorkjøretøy;Personbil;2025-08-09T08:12:24.904286Z;2025-08-09T08:12:24.953867Z;2025-08-04;2025;5056 Hitra;;Rådyr;Hann;Kalv;PåkjørtAvMotorkjøretøy;DødtPåStedet;;1320554;174810.2192986618;7050036.28071646;2026-04-30T07:26:42.095532;FV713 S4D1 m5963;F;V;713.0;4.0;1.0;False;Nei;K;MED;5962.582;72842.0;0.5198952;0.5198952@72842;POINT Z (174809.893 7050039.703 18.898);5973.0;5056.0;3.437;;;;;;;;;;;;;;;;8;;8.625;;2025-08-04T09:50:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1321030;1321030;Hunn;2025-08-17T22:30:00;False;63.53187;9.125401;5056;Hitra;;;PåkjørtAvMotorkjøretøy;Personbil;2025-08-18T06:23:10.690381Z;2025-08-18T06:23:10.724339Z;2025-08-17;2025;5056 Hitra;;Rådyr;Hunn;Voksen;PåkjørtAvMotorkjøretøy;ObservertAntattUskadd;;1321030;208172.0842172234;7058259.855481766;2026-04-30T07:26:42.095532;FV6440 S1D1 m1886;F;V;6440.0;1.0;1.0;False;Nei;K;MED;1885.937;72510.0;0.1893199;0.1893199@72510;POINT Z (208173.363 7058255.203 39.058);5973.0;5056.0;4.825;;;;;;;;;;;;;;;;8;;8.625;;2025-08-17T22:30:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1320560;1320560;Hann;2025-08-07T05:00:00;False;63.566853;9.039138;5056;Hitra;;;PåkjørtAvMotorkjøretøy;Personbil;2025-08-09T08:26:26.61531Z;2025-08-13T21:04:45.736751Z;2025-08-07;2025;5056 Hitra;;Hjort;Hann;Kalv;PåkjørtAvMotorkjøretøy;AvlivetPåStedet;;1320560;204259.3612040063;7062541.861132195;2026-04-30T07:26:42.095532;FV714 S8D1 m6731;F;V;714.0;8.0;1.0;False;Nei;K;MED;6730.77;72349.0;0.09694252;0.09694252@72349;POINT Z (204262.213 7062542.568 64.461);5973.0;5056.0;2.938;;;;;;;;;;;;;;;;8;;8.625;;2025-08-07T05:00:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1322178;1322178;Hann;2025-08-14T17:30:00;False;63.53205;8.389706;5056;Hitra;;;PåkjørtAvMotorkjøretøy;Ukjent;2025-09-09T06:03:40.054005Z;2025-09-09T06:03:40.061224Z;2025-08-14;2025;5056 Hitra;;Rådyr;Hann;Voksen;PåkjørtAvMotorkjøretøy;AvlivetPåStedet;;1322178;171720.32426441408;7061849.384728143;2026-04-30T07:26:42.095532;FV713 S6D1 m7864;F;V;713.0;6.0;1.0;False;Nei;K;MED;7863.962;72843.0;0.72997161;0.72997161@72843;POINT Z (171724.561 7061842.826 6.14);5973.0;5056.0;7.808;;;;;;;;;;;;;;;;8;;8.625;;2025-08-14T17:30:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1321389;1321389;Ukjent;2025-08-22T20:00:00;False;63.53318;9.129094;5056;Hitra;;;PåkjørtAvMotorkjøretøy;Personbil;2025-08-25T05:30:52.347457Z;2025-08-25T05:30:52.354812Z;2025-08-22;2025;5056 Hitra;;Hjortedyr;Ukjent;Kalv;PåkjørtAvMotorkjøretøy;AvlivetEtterEttersøk;;1321389;208368.54342230083;7058388.503498342;2026-04-30T07:26:42.095532;FV6440 S1D1 m2128;F;V;6440.0;1.0;1.0;False;Nei;K;MED;2128.357;72510.0;0.21380821;0.21380821@72510;POINT Z (208367.919 7058389.049 28.136);5973.0;5056.0;0.829;;;;;;;;;;;;;;;;8;;8.625;;2025-08-22T20:00:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1322185;1322185;Hann;2025-08-27T22:34:00;False;63.608894;8.954619;5056;Hitra;;;PåkjørtAvMotorkjøretøy;Personbil;2025-09-09T06:22:48.454469Z;2025-09-09T06:22:48.459162Z;2025-08-27;2025;5056 Hitra;;Rådyr;Hann;Ungdyr;PåkjørtAvMotorkjøretøy;FunnetDødEtterEttersøk;;1322185;200518.2539734612;7067604.52028779;2026-04-30T07:26:42.095532;FV714 S9D1 m6494;F;V;714.0;9.0;1.0;False;Nei;K;MED;6494.072;72351.0;0.14188491;0.14188491@72351;POINT Z (200520.259 7067615.445 51.59);5973.0;5056.0;11.107;;;;;;;;;;;;;;;;8;;8.625;;2025-08-27T22:34:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1319843;1319843;Hunn;2025-07-14T22:30:00;False;63.50824;9.226296;5056;Hitra;;;PåkjørtAvMotorkjøretøy;Personbil;2025-07-28T05:20:11.280562Z;2025-07-28T05:20:11.290658Z;2025-07-14;2025;5056 Hitra;;Rådyr;Hunn;Kalv;PåkjørtAvMotorkjøretøy;AvlivetPåStedet;;1319843;212936.2426540125;7055178.236683874;2026-04-30T07:26:42.095532;FV714 S6D1 m4800;F;V;714.0;6.0;1.0;False;Nei;K;MED;4799.531;72348.0;0.35424358;0.35424358@72348;POINT Z (212933.359 7055191.367 54.009);5973.0;5056.0;13.443;;;;;;;;;22.6;;;;;;SN66120;7;;22.6;;2025-07-14T22:30:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1322186;1322186;Hunn;2025-08-29T22:44:00;False;63.647793;8.79859;5056;Hitra;;;PåkjørtAvMotorkjøretøy;Personbil;2025-09-09T06:25:26.540007Z;2025-09-09T06:25:26.544766Z;2025-08-29;2025;5056 Hitra;;Hjort;Hunn;Voksen;PåkjørtAvMotorkjøretøy;EttersøkAvsluttetIkkefunnet;;1322186;193227.3127816172;7072664.583307561;2026-04-30T07:26:42.095532;FV6454 S1D1 m1622;F;V;6454.0;1.0;1.0;False;Nei;K;MOT;1621.844;72352.0;0.83000596;0.83000596@72352;POINT Z (193239.428 7072668.165 9.7);5973.0;5056.0;12.633;;;;;;;;;;;;;;;;8;;8.625;;2025-08-29T22:44:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1322191;1322191;Ukjent;2025-09-07T22:42:00;False;63.652008;9.067187;5056;Hitra;;;PåkjørtAvMotorkjøretøy;Personbil;2025-09-09T06:39:26.660524Z;2025-09-09T06:39:26.66523Z;2025-09-07;2025;5056 Hitra;;Rådyr;Ukjent;Voksen;PåkjørtAvMotorkjøretøy;EttersøkAvsluttetIkkefunnet;;1322191;206528.3628941413;7071870.030255655;2026-04-30T07:26:42.095532;FV6450 S1D1 m374;F;V;6450.0;1.0;1.0;False;Nei;K;MED;374.144;72520.0;0.03516405;0.03516405@72520;POINT Z (206547.242 7071870.308 17.74);5973.0;5056.0;18.881;;;;;;;;;;;;;;;;9;0.0;12.8;;2025-09-07T22:42:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1322189;1322189;Hann;2025-09-07T05:28:00;False;63.520985;9.070757;5056;Hitra;;;PåkjørtAvMotorkjøretøy;Personbil;2025-09-09T06:30:39.963147Z;2025-09-09T06:47:58.075522Z;2025-09-07;2025;5056 Hitra;;Hjort;Hann;Kalv;PåkjørtAvMotorkjøretøy;DødtPåStedet;;1322189;205351.0239636082;7057301.570296163;2026-04-30T07:26:42.095532;FV713 S1D1 m665;F;V;713.0;1.0;1.0;False;Nei;K;MED;665.153;72337.0;0.06807465;0.06807465@72337;POINT Z (205356.661 7057294.271 82.609);5973.0;5056.0;9.222;;;;;;;;;;;;;;;;9;0.0;12.8;;2025-09-07T05:28:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1322311;1322311;Hann;2025-09-10T20:30:00;False;63.653137;9.05363;5056;Hitra;;;PåkjørtAvMotorkjøretøy;Personbil;2025-09-11T07:12:01.617904Z;2025-09-11T07:12:01.622695Z;2025-09-10;2025;5056 Hitra;;Rådyr;Hann;Kalv;PåkjørtAvMotorkjøretøy;DødtPåStedet;;1322311;205870.9217335356;7072057.804859791;2026-04-30T07:26:42.095532;FV714 S9D30 m10038;F;V;714.0;9.0;30.0;True;Nei;K;MED;10037.535;72355.0;0.64642629;0.64642629@72355;POINT Z (205871.281 7072055.234 7.587);5973.0;5056.0;2.596;;;;;;;;;;;;;;;;9;0.0;12.8;;2025-09-10T20:30:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1322524;1322524;Hann;2025-09-11T20:45:00;False;63.57232;8.688335;5056;Hitra;;;PåkjørtAvMotorkjøretøy;Personbil;2025-09-15T10:23:33.149587Z;2025-09-15T10:23:33.154937Z;2025-09-11;2025;5056 Hitra;;Rådyr;Hann;Voksen;PåkjørtAvMotorkjøretøy;ObservertAntattUskadd;;1322524;186956.3334217163;7064820.341316394;2026-04-30T07:26:42.095532;FV6456 S2D1 m7706;F;V;6456.0;2.0;1.0;False;Nei;K;MED;7706.128;72526.0;0.62009823;0.62009823@72526;POINT Z (186956.515 7064821.307 30.305);5973.0;5056.0;0.982;;;;;;;;;;;;;;;;9;0.0;12.8;;2025-09-11T20:45:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1322743;1322743;Hunn;2025-09-18T21:16:00;False;63.64915;8.823685;5056;Hitra;;;PåkjørtAvMotorkjøretøy;Personbil;2025-09-19T07:33:28.132093Z;2025-09-19T07:33:28.13596Z;2025-09-18;2025;5056 Hitra;;Rådyr;Hunn;Voksen;PåkjørtAvMotorkjøretøy;DødtPåStedet;;1322743;194480.3956158873;7072694.914309324;2026-04-30T07:26:42.095532;FV714 S11D1 m2188;F;V;714.0;11.0;1.0;False;Nei;K;MED;2187.911;2433089.0;0.81892936;0.81892936@2433089;POINT Z (194472.86 7072695.947 13.417);5973.0;5056.0;7.606;;;;;;;;;;;;;;;;9;0.0;12.8;;2025-09-18T21:16:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1314512;1314512;Hann;2025-04-29T05:55:00;False;63.63399;8.772702;5056;Hitra;;;PåkjørtAvMotorkjøretøy;Personbil;2025-05-12T08:56:50.650987Z;2025-05-12T08:56:50.65595Z;2025-04-29;2025;5056 Hitra;;Rådyr;Hann;Voksen;PåkjørtAvMotorkjøretøy;DødtPåStedet;;1314512;191799.9061177637;7071256.72889941;2026-04-30T07:26:42.095532;FV6456 S1D1 m2842;F;V;6456.0;1.0;1.0;False;Nei;K;MED;2841.823;72525.0;0.0721474;0.0721474@72525;POINT Z (191799.246 7071271.852 9.729);5973.0;5056.0;15.137;;;;;;;;;;;;;;;;4;0.0;1.9;;2025-04-29T05:55:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1322525;1322525;Hann;2025-09-13T18:50:00;False;63.510475;9.008687;5056;Hitra;;;PåkjørtAvMotorkjøretøy;Personbil;2025-09-15T10:25:04.804333Z;2025-09-15T10:25:04.820806Z;2025-09-13;2025;5056 Hitra;;Hjort;Hann;Kalv;PåkjørtAvMotorkjøretøy;AvlivetPåStedet;;1322525;202163.6266457712;7056421.977982932;2026-04-30T07:26:42.095532;FV713 S1D1 m4253;F;V;713.0;1.0;1.0;False;Nei;K;MED;4253.426;72337.0;0.43823124;0.43823124@72337;POINT Z (202163.669 7056422.759 13.738);5973.0;5056.0;0.782;;;;;;;;;;;;;;;;9;0.0;12.8;;2025-09-13T18:50:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1322526;1322526;Hunn;2025-09-15T07:00:00;False;63.63138;8.743231;5056;Hitra;;;PåkjørtAvMotorkjøretøy;Personbil;2025-09-15T10:26:42.946843Z;2025-09-15T10:26:43.002785Z;2025-09-15;2025;5056 Hitra;;Hjort;Hunn;Kalv;PåkjørtAvMotorkjøretøy;AvlivetEtterEttersøk;;1322526;190316.3881105031;7071109.551808426;2026-04-30T07:26:42.095532;FV6456 S1D1 m4376;F;V;6456.0;1.0;1.0;False;Nei;K;MED;4376.409;72525.0;0.23397187;0.23397187@72525;POINT Z (190316.056 7071110.061 10.888);5973.0;5056.0;0.608;;;;;;;;;;;;;;;;9;0.0;12.8;;2025-09-15T07:00:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1323564;1323564;Hann;2025-09-22T08:30:00;False;63.63844;8.980673;5056;Hitra;;;PåkjørtAvMotorkjøretøy;Personbil;2025-10-02T06:53:22.698879Z;2025-10-02T06:54:42.827044Z;2025-09-22;2025;5056 Hitra;;Rådyr;Hann;Ungdyr;PåkjørtAvMotorkjøretøy;DødtPåStedet;;1323564;202116.01899710204;7070763.808626496;2026-04-30T07:26:42.095532;FV714 S9D30 m5565;F;V;714.0;9.0;30.0;True;Nei;K;MED;5564.538;72851.0;0.61908807;0.61908807@72851;POINT Z (202114.387 7070765.549 20.192);5973.0;5056.0;2.386;;;;;;;;;;;;;;;;9;0.0;12.8;;2025-09-22T08:30:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1322885;1322885;Hann;2025-09-20T14:00:00;False;63.653404;9.06663;5056;Hitra;;;PåkjørtAvMotorkjøretøy;Personbil;2025-09-22T05:18:05.687604Z;2025-09-22T05:18:05.748329Z;2025-09-20;2025;5056 Hitra;;Rådyr;Hann;Ungdyr;PåkjørtAvMotorkjøretøy;DødtPåStedet;;1322885;206515.3102074783;7072027.636375831;2026-04-30T07:26:42.095532;FV6450 S1D1 m213;F;V;6450.0;1.0;1.0;False;Nei;K;MED;213.363;72520.0;0.01995005;0.01995005@72520;POINT Z (206510.898 7072026.583 16.257);5973.0;5056.0;4.536;;;;;;;;;;;;;;;;9;0.0;12.8;;2025-09-20T14:00:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1320989;1320989;Hann;2025-08-16T21:00:00;False;63.509457;9.233771;5056;Hitra;;;PåkjørtAvMotorkjøretøy;Personbil;2025-08-17T07:15:42.256572Z;2025-08-17T07:15:42.262376Z;2025-08-16;2025;5056 Hitra;;Rådyr;Hann;Kalv;PåkjørtAvMotorkjøretøy;DødtPåStedet;;1320989;213319.3527475578;7055279.884269549;2026-04-30T07:26:42.095532;PV3957 S14D1 m6;P;V;3957.0;14.0;1.0;False;Nei;K;MED;6.369;49835.0;0.00688121;0.00688121@49835;POINT Z (213323.125 7055279.273 51.003);5973.0;5056.0;3.822;;;;;;;;;9.4;;;;;;SN66120;8;;8.625;;2025-08-16T21:00:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1323565;1323565;Hunn;2025-09-24T07:00:00;False;63.612377;8.953628;5056;Hitra;;;PåkjørtAvMotorkjøretøy;Personbil;2025-10-02T06:58:59.43089Z;2025-10-02T06:58:59.442027Z;2025-09-24;2025;5056 Hitra;;Rådyr;Hunn;Kalv;PåkjørtAvMotorkjøretøy;DødtPåStedet;;1323565;200505.972070552;7067995.956044868;2026-04-30T07:26:42.095532;FV714 S9D30 m401;F;V;714.0;9.0;30.0;True;Nei;K;MED;401.232;72851.0;0.04479439;0.04479439@72851;POINT Z (200517.205 7067996.839 57.25);5973.0;5056.0;11.268;;;;;;;;;;;;;;;;9;0.0;12.8;;2025-09-24T07:00:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1323567;1323567;Hann;2025-10-02T00:00:00;False;63.523636;9.098189;5056;Hitra;;;PåkjørtAvMotorkjøretøy;Personbil;2025-10-02T07:06:37.088613Z;2025-10-02T07:06:37.093651Z;2025-10-02;2025;5056 Hitra;;Rådyr;Hann;Voksen;PåkjørtAvMotorkjøretøy;ObservertAntattUskadd;;1323567;206738.5562278757;7057469.852744943;2026-04-30T07:26:42.095532;FV6440 S1D1 m214;F;V;6440.0;1.0;1.0;False;Nei;K;MED;214.342;72510.0;0.02153645;0.02153645@72510;POINT Z (206740.937 7057464.438 23.476);5973.0;5056.0;5.915;;;;;;;;;;;;;;;;10;0.0;;;2025-10-02T00:00:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1324750;1324750;Hunn;2025-10-14T07:15:00;False;63.57251;9.020698;5056;Hitra;;;PåkjørtAvMotorkjøretøy;Lastebil;2025-10-16T07:07:24.532257Z;2025-10-16T07:07:24.536876Z;2025-10-14;2025;5056 Hitra;;Hjort;Hunn;Kalv;PåkjørtAvMotorkjøretøy;DødtPåStedet;;1324750;203405.4198243916;7063255.604721583;2026-04-30T07:26:42.095532;FV714 S8D1 m7935;F;V;714.0;8.0;1.0;False;Nei;K;MED;7935.088;72349.0;0.23443049;0.23443049@72349;POINT Z (203402.99 7063251.09 59.195);5973.0;5056.0;5.127;;;;;;;;;;;;;;;;10;0.0;;;2025-10-14T07:15:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1322180;1322180;Ukjent;2025-08-25T23:10:00;False;63.496082;9.278731;5056;Hitra;;;PåkjørtAvMotorkjøretøy;Personbil;2025-09-09T06:09:14.066894Z;2025-09-09T06:09:14.07584Z;2025-08-25;2025;5056 Hitra;;Elg;Ukjent;Voksen;PåkjørtAvMotorkjøretøy;EttersøkAvsluttetIkkefunnet;;1322180;215416.90308888;7053593.233660275;2026-04-30T07:26:42.095532;FV714 S5D1 m9617;F;V;714.0;5.0;1.0;False;Nei;K;MED;9616.764;72848.0;0.90244611;0.90244611@72848;POINT Z (215413.368 7053607.504 11.985);5973.0;5056.0;14.702;;;;;;;;;8.3;;;;;;SN66120;8;;8.625;;2025-08-25T23:10:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1324748;1324748;Ukjent;2025-10-10T07:50:00;False;63.49705;9.152607;5056;Hitra;;;PåkjørtAvMotorkjøretøy;Lastebil;2025-10-16T07:01:44.150326Z;2025-10-16T07:01:44.156848Z;2025-10-10;2025;5056 Hitra;;Rådyr;Ukjent;Ukjent;PåkjørtAvMotorkjøretøy;EttersøkAvsluttetIkkefunnet;;1324748;209166.20771706192;7054268.298179837;2026-04-30T07:26:42.095532;FV714 S7D1 m1539;F;V;714.0;7.0;1.0;False;Nei;K;MED;1538.533;72348.0;0.73980076;0.73980076@72348;POINT Z (209165.931 7054265.68 3.583);5973.0;5056.0;2.633;;;;;;;;;;;;;;;;10;0.0;;;2025-10-10T07:50:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1324749;1324749;Hunn;2025-10-13T09:45:00;False;63.49323;9.139173;5056;Hitra;;;PåkjørtAvMotorkjøretøy;Personbil;2025-10-16T07:04:28.143174Z;2025-11-03T06:33:09.68243Z;2025-10-13;2025;5056 Hitra;;Rådyr;Hunn;Kalv;PåkjørtAvMotorkjøretøy;DødtPåStedet;;1324749;208460.46636878865;7053905.177996281;2026-04-30T07:26:42.095532;KV5057 S2D1 m1002;K;V;5057.0;2.0;1.0;False;Nei;K;MOT;1002.445;43019.0;0.74110503;0.74110503@43019;POINT Z (208460.373 7053905.408 14.856);5973.0;5056.0;0.248;;;;;;;;;;;;;;;;10;0.0;;;2025-10-13T09:45:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1322183;1322183;Hunn;2025-08-26T13:43:00;False;63.4953;9.272834;5056;Hitra;;;PåkjørtAvMotorkjøretøy;Ukjent;2025-09-09T06:17:48.185183Z;2025-09-09T06:17:48.189932Z;2025-08-26;2025;5056 Hitra;;Hjort;Hunn;Voksen;PåkjørtAvMotorkjøretøy;DødtPåStedet;;1322183;215116.37185947155;7053532.621831583;2026-04-30T07:26:42.095532;FV714 S6D1 m242;F;V;714.0;6.0;1.0;False;Nei;K;MED;242.306;72848.0;0.93795355;0.93795355@72848;POINT Z (215119.469 7053522.102 12.259);5973.0;5056.0;10.966;;;;;;;;;8.4;;;;;;SN66120;8;;8.625;;2025-08-26T13:43:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1322182;1322182;Hunn;2025-08-26T07:12:00;False;63.515484;9.293067;5056;Hitra;;;PåkjørtAvMotorkjøretøy;Ukjent;2025-09-09T06:14:43.319449Z;2025-09-09T06:14:43.324802Z;2025-08-26;2025;5056 Hitra;;Hjort;Hunn;Kalv;PåkjørtAvMotorkjøretøy;AvlivetEtterEttersøk;;1322182;216321.34711757948;7055684.905069102;2026-04-30T07:26:42.095532;FV6424 S1D1 m2897;F;V;6424.0;1.0;1.0;False;Nei;K;MED;2896.762;72493.0;0.30993777;0.30993777@72493;POINT Z (216322.157 7055672.638 7.547);5973.0;5056.0;12.294;;;;;;;;;8.4;;;;;;SN66120;8;;8.625;;2025-08-26T07:12:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1325420;1325420;Hunn;2025-10-20T00:00:00;True;63.52239;9.094574;5056;Hitra;;;PåkjørtAvMotorkjøretøy;Personbil;2025-10-23T07:34:28.068631Z;2025-10-23T07:34:28.075101Z;2025-10-20;2025;5056 Hitra;;Hjort;Hunn;Voksen;PåkjørtAvMotorkjøretøy;EttersøkAvsluttetIkkefunnet;;1325420;206546.4981684698;7057348.052908415;2026-04-30T07:26:42.095532;FV714 S8D1 m263;F;V;714.0;8.0;1.0;False;Nei;K;MED;262.843;72849.0;0.41282799;0.41282799@72849;POINT Z (206547.591 7057350.565 20.616);5973.0;5056.0;2.739;;;;;;;;;;;;;;;;10;0.0;;;2025-10-20T00:00:00;true
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1322523;1322523;Hann;2025-09-11T19:00:00;False;63.489964;9.256124;5056;Hitra;;;PåkjørtAvMotorkjøretøy;Personbil;2025-09-15T10:20:33.512233Z;2025-09-15T10:20:33.518028Z;2025-09-11;2025;5056 Hitra;;Rådyr;Hann;Ungdyr;PåkjørtAvMotorkjøretøy;DødtPåStedet;;1322523;214233.497838391;7053014.420332097;2026-04-30T07:26:42.095532;FV714 S6D1 m1323;F;V;714.0;6.0;1.0;False;Nei;K;MED;1322.819;72348.0;0.04782877;0.04782877@72348;POINT Z (214233.502 7053011.601 5.545);5973.0;5056.0;2.819;;;;;;;;;15.9;;;;;;SN66120;9;0.0;12.8;;2025-09-11T19:00:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1325421;1325421;Hunn;2025-10-21T06:45:00;False;63.639626;8.982901;5056;Hitra;;;PåkjørtAvMotorkjøretøy;Lastebil;2025-10-23T07:36:32.851607Z;2025-10-23T07:36:32.855907Z;2025-10-21;2025;5056 Hitra;;Rådyr;Hunn;Ungdyr;PåkjørtAvMotorkjøretøy;DødtPåStedet;;1325421;202238.4708916273;7070885.126593017;2026-04-30T07:26:42.095532;FV714 S9D30 m5737;F;V;714.0;9.0;30.0;True;Nei;K;MED;5737.283;72851.0;0.63822849;0.63822849@72851;POINT Z (202239.084 7070884.357 19.319);5973.0;5056.0;0.984;;;;;;;;;;;;;;;;10;0.0;;;2025-10-21T06:45:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1325642;1325642;Hann;2025-10-23T20:30:00;False;63.574142;8.983621;5056;Hitra;;;PåkjørtAvMotorkjøretøy;Personbil;2025-10-27T06:38:59.293541Z;2025-10-27T06:38:59.300755Z;2025-10-23;2025;5056 Hitra;;Hjort;Hann;Voksen;PåkjørtAvMotorkjøretøy;ObservertAntattUskadd;;1325642;201587.4615200393;7063609.500461674;2026-04-30T07:26:42.095532;FV714 S9D1 m7;F;V;714.0;9.0;1.0;False;Nei;K;MED;7.094;72349.0;0.45042338;0.45042338@72349;POINT Z (201587.07 7063609.262 39.989);5973.0;5056.0;0.458;;;;;;;;;;;;;;;;10;0.0;;;2025-10-23T20:30:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1320556;1320556;Ukjent;2025-08-04T22:30:00;False;63.608356;8.907695;5056;Hitra;;;PåkjørtAvMotorkjøretøy;Personbil;2025-08-09T08:18:49.337219Z;2025-08-09T08:18:49.343197Z;2025-08-04;2025;5056 Hitra;;Hjort;Ukjent;Ukjent;PåkjørtAvMotorkjøretøy;EttersøkAvsluttetIkkefunnet;;1320556;198193.2789632947;7067765.662522815;2026-04-30T07:26:42.095532;FV714 S10D1 m85;F;V;714.0;10.0;1.0;False;Nei;K;MED;84.856;72351.0;0.38443129;0.38443129@72351;POINT Z (198193.519 7067767.556 49.841);5973.0;5056.0;1.908;;;;;;;;;;;;;;;;8;;8.625;;2025-08-04T22:30:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1324843;1324843;Hunn;2025-10-16T19:30:00;False;63.494617;9.269737;5056;Hitra;;;PåkjørtAvMotorkjøretøy;Personbil;2025-10-17T05:52:24.973092Z;2025-10-17T05:52:24.978912Z;2025-10-16;2025;5056 Hitra;;Hjort;Hunn;Kalv;PåkjørtAvMotorkjøretøy;AvlivetPåStedet;;1324843;214955.81602231128;7053470.550541109;2026-04-30T07:26:42.095532;FV714 S6D1 m415;F;V;714.0;6.0;1.0;False;Nei;K;MED;414.973;72848.0;0.9577687;0.9577687@72848;POINT Z (214954.885 7053473.814 17.633);5973.0;5056.0;3.394;;;;;;;;;;;;;;;;10;0.0;;;2025-10-16T19:30:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1314518;1314518;Hunn;2025-05-06T23:05:00;False;63.516068;8.376586;5056;Hitra;;;PåkjørtAvMotorkjøretøy;Personbil;2025-05-12T09:19:00.481228Z;2025-05-12T09:19:00.497602Z;2025-05-06;2025;5056 Hitra;;Rådyr;Hunn;Voksen;PåkjørtAvMotorkjøretøy;AvlivetPåStedet;;1314518;170886.16826452437;7060143.255828554;2026-04-30T07:26:42.095532;FV713 S6D1 m5307;F;V;713.0;6.0;1.0;False;Nei;K;MED;5307.148;72843.0;0.45302916;0.45302916@72843;POINT Z (170887.643 7060140.951 14.244);5973.0;5056.0;2.736;;;;;;0.0;;;;8.9 mm;;;;;SN65370;5;0.0;;;2025-05-06T23:05:00;false
