Vegobjekt_540_id,Art,"ÅDT, total",Vegobjekt_540_lengde,antall_kollisjoner,frekvens
1022805803.0,Rådyr,7600.0,3862.899,1,8.723719794120213e-05
1024046622.0,Elg,937.0,10573.151,1,8.688097306689835e-05
1024045637.0,Elg,1000.0,10607.455,1,8.615490652192643e-05
1022805694.0,Rådyr,10000.0,1610.891,1,8.612522607871846e-05
1024045843.0,Elg,220.0,11420.206,1,8.59106529209622e-05
1024045923.0,Rådyr,1300.0,10537.803,1,8.447372867038352e-05
1022805470.0,Elg,7070.0,4798.885,1,8.425309630128907e-05
1024046074.0,Rådyr,603.0,11368.576,1,8.35282325425994e-05
1016450265.0,Rådyr,300.0,11789.909,1,8.271298593879239e-05
1024045776.0,Rådyr,260.0,11913.427,1,8.214901831923109e-05
1022805706.0,Elg,2450.0,21968.428,2,8.190679007289704e-05
1024045744.0,Elg,300.0,11952.231,1,8.161932745674175e-05
1022805692.0,Rådyr,5300.0,6997.848,1,8.13140348024069e-05
1024046229.0,Rådyr,815.0,11537.721,1,8.095199546668825e-05
1024045831.0,Rådyr,612.0,24095.8,2,8.094544277157196e-05
1024046436.0,Rådyr,1400.0,10981.896,1,8.076239702794379e-05
1024046542.0,Elg,2230.0,10162.666,1,8.069071249899137e-05
1022805534.0,Elg,10500.0,1957.961,1,8.026970621287526e-05
1024045740.0,Rådyr,651.0,11848.507,1,8e-05
1022805634.0,Elg,9300.0,3220.062,1,7.987220447284345e-05
1022805634.0,Rådyr,9300.0,3220.062,1,7.987220447284345e-05
1022805492.0,Elg,10500.0,2046.367,1,7.970667941973537e-05
1024046458.0,Rådyr,2270.0,10346.318,1,7.926442612555485e-05
1022805842.0,Rådyr,9000.0,3735.047,1,7.852375343541422e-05
1022805442.0,Rådyr,12000.0,990.204,1,7.698229407236336e-05
1024045993.0,Elg,600.0,12401.544,1,7.691124442393478e-05
1022805623.0,Rådyr,12000.0,1007.178,1,7.688167909587145e-05
1024045629.0,Elg,260.0,12748.038,1,7.687576875768758e-05
1022805712.0,Hjort,5000.0,8064.823,1,7.654037504783774e-05
1022805426.0,Rådyr,1900.0,11283.062,1,7.58552681483729e-05
1022805705.0,Elg,11500.0,1725.807,1,7.560864962951762e-05
1022805749.0,Rådyr,9670.0,3630.003,1,7.518796992481203e-05
1022805749.0,Elg,9670.0,3630.003,1,7.518796992481203e-05
1024046516.0,Rådyr,559.0,12757.391,1,7.509762691498949e-05
1024047149.0,Rådyr,13000.0,458.104,1,7.43052459503641e-05
1024045784.0,Rådyr,12500.0,959.689,1,7.429420505200594e-05
1024045656.0,Elg,400.0,13085.721,1,7.415097137772504e-05
1022805717.0,Elg,12500.0,1085.581,1,7.360518180479906e-05
1022805382.0,Elg,10800.0,2817.054,1,7.343761474627305e-05
1024045708.0,Rådyr,240.0,13523.099,1,7.265857734505559e-05
1022805466.0,Elg,2240.0,25357.217,2,7.247164546871037e-05
1024045854.0,Rådyr,450.0,13385.617,1,7.227522405319457e-05
1022805880.0,Rådyr,55000.0,631.297,4,7.190235659973756e-05
1022805369.0,Rådyr,12500.0,1721.409,1,7.031854299978904e-05
1022805435.0,Rådyr,2410.0,12050.042,1,6.915629322268326e-05
1024535183.0,Hjort,300.0,14164.998,1,6.91323885240235e-05
1022805868.0,Rådyr,13500.0,1018.714,1,6.887526689165921e-05
1024045715.0,Rådyr,205.0,14436.064,1,6.830134553650706e-05
1024046694.0,Rådyr,338.0,29036.353,2,6.808742425274052e-05
1024045764.0,Rådyr,13000.0,1700.608,1,6.802258349772124e-05
1022805809.0,Rådyr,13000.0,1741.879,1,6.78334011667345e-05
1024045995.0,Rådyr,100.0,14652.687,1,6.778282383244086e-05
1024045745.0,Rådyr,13500.0,1276.17,1,6.76773145641581e-05
1024046277.0,Elg,1500.0,13300.965,1,6.756300249983109e-05
1022805918.0,Elg,2200.0,12687.492,1,6.717270101430779e-05
1024045911.0,Rådyr,260.0,59862.737,4,6.653027959349999e-05
1022805628.0,Elg,5630.0,9450.411,1,6.63129973474801e-05
1024046347.0,Hjort,300.0,14781.392,1,6.630860022544923e-05
1024045624.0,Rådyr,174.0,14940.31,1,6.616382162233691e-05
1024045624.0,Elg,174.0,14940.31,1,6.616382162233691e-05
1024045840.0,Hjort,160.0,15254.268,1,6.48760866744518e-05
1024046195.0,Rådyr,584.0,30340.756,2,6.467259498787389e-05
1024045953.0,Elg,883.0,14630.93,1,6.44579089854325e-05
1024045999.0,Elg,274.0,15331.494,1,6.408202499198975e-05
1022805654.0,Rådyr,12000.0,3648.909,1,6.390184676337147e-05
1024045530.0,Elg,1300.0,30272.09,2,6.334726973267453e-05
1022805886.0,Rådyr,14500.0,1552.585,1,6.229365227683299e-05
1024045811.0,Elg,180.0,15972.954,1,6.190800470500836e-05
1024045906.0,Hjort,400.0,16390.732,1,5.955571437079388e-05
1022805883.0,Hjort,12200.0,4642.203,1,5.9375371096069353e-05
1022805452.0,Elg,16500.0,385.51,1,5.922065616487031e-05
1024045494.0,Hjort,945.0,16178.022,1,5.840098113648309e-05
1024046192.0,Elg,600.0,16588.215,1,5.8180125669071444e-05
1022805783.0,Elg,1830.0,15371.987,1,5.813277525869085e-05
1022805783.0,Rådyr,1830.0,15371.987,1,5.813277525869085e-05
1024045534.0,Rådyr,100.0,17323.283,1,5.739539688916949e-05
1022805627.0,Rådyr,1760.0,15735.96,1,5.7155921353452216e-05
1022805917.0,Elg,2130.0,32999.319,2,5.6933018303965384e-05
1024537575.0,Rådyr,15500.0,2487.669,1,5.55926173004225e-05
1024537575.0,Elg,15500.0,2487.669,1,5.55926173004225e-05
1024046677.0,Rådyr,200.0,18276.346,1,5.4124269322364146e-05
1024046512.0,Rådyr,260.0,18352.36,1,5.372877713303245e-05
1024046670.0,Elg,355.0,18427.044,1,5.324246619103397e-05
1024045643.0,Rådyr,260.0,18584.273,1,5.306728932286139e-05
1024045895.0,Elg,1490.0,19621.303,1,4.736867036142295e-05
1024045741.0,Rådyr,116.0,21202.75,1,4.690651531497725e-05
1024046390.0,Rådyr,100.0,21254.532,1,4.682744088035589e-05
1024535334.0,Elg,19000.0,2407.344,1,4.671369178306161e-05
1024046293.0,Elg,478.0,42706.208,2,4.631344942571323e-05
1024046395.0,Elg,241.0,22061.333,1,4.483902788987535e-05
1024046395.0,Rådyr,241.0,22061.333,1,4.483902788987535e-05
1024046146.0,Rådyr,22000.0,725.375,1,4.4004400440044006e-05
1024046291.0,Rådyr,22600.0,841.955,1,4.2658476239228734e-05
1024045502.0,Elg,799.0,22694.412,1,4.256587068488486e-05
1024045907.0,Elg,273.0,24711.85,1,4.0024014408645184e-05
1024046039.0,Rådyr,400.0,25991.227,1,3.789170550566481e-05
1024045770.0,Elg,716.0,26246.491,1,3.7089236703508645e-05
1024046737.0,Elg,369.0,27437.756,1,3.596216779947495e-05
1024045703.0,Rådyr,418.0,55635.098,2,3.5680516653881147e-05
1024045964.0,Elg,697.0,28148.139,1,3.4668053388802216e-05
1024046694.0,Elg,338.0,29036.353,1,3.404371212637026e-05
1024046433.0,Elg,500.0,30114.888,1,3.266372693124286e-05
1022805388.0,Hjort,2600.0,31163.243,1,2.9618221129638953e-05
1024046357.0,Elg,120.0,34257.803,1,2.90883704694863e-05
1024045671.0,Elg,590.0,34105.383,1,2.882259691598213e-05
1022805917.0,Hjort,2130.0,32999.319,1,2.8466509151982692e-05
1024046320.0,Elg,550.0,35965.031,1,2.738600575106121e-05
1022805479.0,Rådyr,37000.0,435.51,1,2.6712255582861418e-05
1024045911.0,Hjort,260.0,59862.737,1,1.6632569898374998e-05
1024045911.0,Elg,260.0,59862.737,1,1.6632569898374998e-05
