Vegobjekt_540_id,Vegnamn,Art,"ÅDT, total_avg",Vegobjekt_540_lengde_avg,UTM_nord_int_avg,UTM33_øst_int_avg,antall_kollisjoner,frekvens,årsrisiko,samanlikning_yrke
1024046321.0,FV762,Elg,1100,4553,7103768,334339,3,0.0001641111371561564,0.02461667057342346,1-2x høgare risiko enn høyrisikoyrke
1022805783.0,EV14,Elg,1830,15372,7032273,343072,3,2.921776049488809e-05,0.004382664074233214,Leiarar
1024045551.0,FV17,Elg,877,20271,7199130,377586,3,4.6233164802736944e-05,0.006934974720410542,Høgskuleyrke
1024046131.0,FV717,Rådyr,1500,4662,7052355,248405,9,0.0003526030923291197,0.05289046384936796,>2x høgare risiko enn høgrisikoyrke
1022805428.0,EV6,Rådyr,2100,5896,7115016,335016,5,0.00011063699470978146,0.01659554920646722,"Renhaldarar, hjelpearbeidarar mv."
1024046542.0,FV30,Hjort,2230,10163,6995939,265625,3,3.626616237036653e-05,0.005439924355554979,Høgskuleyrke
1024046459.0,FV761,Rådyr,2200,2804,7095313,319656,4,0.00017765050106323825,0.026647575159485737,1-2x høgare risiko enn høyrisikoyrke
1024045805.0,FV6430,Rådyr,600,9828,7035410,204857,5,0.00023230616837922774,0.03484592525688416,1-2x høgare risiko enn høyrisikoyrke
1024045834.0,FV714,Hjort,2300,7883,7063816,201860,4,6.044324390730213e-05,0.009066486586095318,Kontoryrke
1024045635.0,FV713,Hjort,500,60514,7056124,197526,8,7.243880166301379e-05,0.010865820249452068,Kontoryrke
1024045823.0,FV755,Rådyr,1000,920,7068705,284028,3,0.0008933889219773674,0.1340083382966051,>5x høgare risiko enn høgrisikoyrke
1022805567.0,EV6,Rådyr,2700,8321,7146720,370993,3,3.658382442544646e-05,0.005487573663816969,Høgskuleyrke
1024045655.0,FV717,Rådyr,1580,4049,7056222,248245,7,0.00029977838240698314,0.04496675736104747,>2x høgare risiko enn høgrisikoyrke
1022805551.0,EV6,Rådyr,8400,5216,7063637,306221,3,1.8759079394426903e-05,0.0028138619091640353,lågare risiko enn dei fleste yrke
1022805607.0,EV14,Rådyr,3000,6052,7041304,314148,3,4.526976251482585e-05,0.006790464377223877,Høgskuleyrke
1024046755.0,FV718,Rådyr,2190,2792,7061366,251395,4,0.00017922871788915887,0.02688430768337383,1-2x høgare risiko enn høyrisikoyrke
1022805738.0,EV39,Hjort,1700,13680,7019410,177137,9,0.00010602654904788159,0.01590398235718224,"Renhaldarar, hjelpearbeidarar mv."
1024045639.0,FV770,Rådyr,770,24849,7205585,355342,5,7.159414362482538e-05,0.010739121543723806,Kontoryrke
1024045703.0,FV74,Elg,418,55635,7151727,417196,5,5.8905082111946765e-05,0.008835762316792015,Kontoryrke
1024047170.0,FV753,Rådyr,2100,2529,7059189,302724,3,0.00015476055060708696,0.023214082591063043,1-2x høgare risiko enn høyrisikoyrke
1024046086.0,FV17,Rådyr,2960,2858,7153915,348842,5,0.0001619284669985898,0.02428927004978847,1-2x høgare risiko enn høyrisikoyrke
1022805624.0,EV6,Elg,9600,7748,7056763,301897,3,1.1050134016025346e-05,0.0016575201024038018,lågare risiko enn dei fleste yrke
1022805676.0,EV6,Elg,1820,11103,7171010,387194,3,4.067397922446354e-05,0.006101096883669531,Høgskuleyrke
1024045820.0,FV6890,Rådyr,550,7275,7078219,308072,5,0.0003423587663101856,0.05135381494652785,>2x høgare risiko enn høgrisikoyrke
1022805916.0,EV39,Rådyr,1660,9285,7021947,192489,5,8.887654097479612e-05,0.013331481146219418,Sals- og serviceyrke
1024045981.0,FV700,Rådyr,766,8393,6992754,234810,4,0.00017045947013517482,0.025568920520276223,1-2x høgare risiko enn høyrisikoyrke
1024045906.0,FV6356,Rådyr,400,16391,7083423,236916,6,0.0002507222891279294,0.037608343369189404,1-2x høgare risiko enn høyrisikoyrke
