Vegobjekt_540_id,Art,årstid,lysforhold,"ÅDT, total_avg",Vegobjekt_540_lengde_avg,UTM_nord_int_avg,UTM33_øst_int_avg,antall_kollisjoner,frekvens,årsrisiko,samanlikning_yrke
1024045639.0,Rådyr,haust,natt,770,24849,7205178,354719,3,0.0005154778340987427,0.07732167511481142,>2x høgare risiko enn høgrisikoyrke
1024045703.0,Elg,haust,natt,418,55635,7151557,414760,3,0.0004241165912060167,0.0636174886809025,>2x høgare risiko enn høgrisikoyrke
1024046005.0,Hjort,haust,natt,700,16632,7008424,309872,2,0.0005647755158518368,0.08471632737777553,>2x høgare risiko enn høgrisikoyrke
1024047170.0,Rådyr,haust,natt,2100,2529,7059208,302958,2,0.0012380844048566957,0.18571266072850434,>5x høgare risiko enn høgrisikoyrke
1024046086.0,Rådyr,haust,skumring,2960,2858,7154056,349134,3,0.0011658849623898465,0.17488274435847698,>5x høgare risiko enn høgrisikoyrke
1024046287.0,Rådyr,haust,natt,700,1939,7058140,297988,2,0.004844428251494456,0.7266642377241684,>10x høgare risiko enn høgrisikoyrke
1022805624.0,Elg,haust,skumring,9600,7748,7056724,301864,2,8.840107212820277e-05,0.013260160819230414,Sals- og serviceyrke
1022805676.0,Elg,haust,skumring,1820,11103,7171267,387440,2,0.00032539183379570833,0.04880877506935625,>2x høgare risiko enn høgrisikoyrke
1024045820.0,Rådyr,haust,natt,550,7275,7079484,309198,2,0.0016433220782888908,0.24649831174333361,>10x høgare risiko enn høgrisikoyrke
1022805828.0,Rådyr,haust,natt,3400,5232,7040726,311776,2,0.0003696338407173854,0.05544507610760781,>2x høgare risiko enn høgrisikoyrke
1022805916.0,Rådyr,haust,natt,1660,9285,7022133,194101,3,0.0006399110950185321,0.09598666425277981,>2x høgare risiko enn høgrisikoyrke
1024045906.0,Rådyr,haust,natt,400,16391,7083350,235793,2,0.0010028891565117175,0.15043337347675761,>5x høgare risiko enn høgrisikoyrke
1024046063.0,Rådyr,haust,skumring,2300,4075,7021714,303456,2,0.0007015569448656628,0.10523354172984942,>5x høgare risiko enn høgrisikoyrke
1022805870.0,Elg,haust,skumring,2500,7382,7166060,383508,2,0.0003562905698051165,0.053443585470767475,>2x høgare risiko enn høgrisikoyrke
1022805828.0,Hjort,haust,natt,3400,5232,7040652,311739,3,0.0005544507610760781,0.08316761416141172,>2x høgare risiko enn høgrisikoyrke
1024046392.0,Elg,haust,skumring,4130,3702,7079168,239631,3,0.0006450942490761578,0.09676413736142367,>2x høgare risiko enn høgrisikoyrke
1024045563.0,Rådyr,haust,natt,450,3903,7072406,326520,2,0.003743754072794958,0.5615631109192437,>10x høgare risiko enn høgrisikoyrke
1024046686.0,Rådyr,haust,natt,500,4230,7025087,249688,2,0.0031089089672593022,0.4663363450888953,>10x høgare risiko enn høgrisikoyrke
1024046392.0,Rådyr,haust,natt,4130,3702,7078827,239016,8,0.0017202513308697542,0.25803769963046314,>10x høgare risiko enn høgrisikoyrke
1024045683.0,Rådyr,haust,natt,435,9478,7156548,303484,6,0.004784468180944201,0.7176702271416301,>10x høgare risiko enn høgrisikoyrke
1024046090.0,Rådyr,haust,skumring,600,6554,7096127,316237,3,0.002508141007687452,0.37622115115311777,>10x høgare risiko enn høgrisikoyrke
1024046693.0,Rådyr,haust,natt,718,9919,7102478,269613,4,0.0018465285991330401,0.276979289869956,>10x høgare risiko enn høgrisikoyrke
1024045949.0,Rådyr,haust,natt,1200,8640,7165446,368614,2,0.0006341958396752917,0.09512937595129375,>2x høgare risiko enn høgrisikoyrke
1024045981.0,Rådyr,haust,skumring,766,8393,6993440,234972,2,0.001022756820811049,0.15341352312165735,>5x høgare risiko enn høgrisikoyrke
1024045881.0,Rådyr,haust,skumring,1200,11864,7153956,359951,2,0.0004618553653737796,0.06927830480606693,>2x høgare risiko enn høgrisikoyrke
1024046038.0,Elg,haust,skumring,727,3856,7067138,259262,2,0.0023455621299924606,0.3518343194988691,>10x høgare risiko enn høgrisikoyrke
1022805388.0,Rådyr,haust,natt,2600,31163,7122249,351699,4,0.00016230644491503545,0.024345966737255316,1-2x høgare risiko enn høyrisikoyrke
1024045668.0,Rådyr,haust,skumring,2100,5019,7091780,318714,2,0.0006238524526564223,0.09357786789846334,>2x høgare risiko enn høgrisikoyrke
1024045527.0,Rådyr,haust,natt,1970,8511,7033044,242419,3,0.0005882511970850585,0.08823767956275877,>2x høgare risiko enn høgrisikoyrke
1024046824.0,Rådyr,haust,natt,300,4816,7100634,336916,2,0.004551039912620034,0.6826559868930051,>10x høgare risiko enn høgrisikoyrke
1022805435.0,Elg,haust,skumring,2410,12050,7140002,371258,2,0.00022641974021636764,0.03396296103245515,1-2x høgare risiko enn høyrisikoyrke
1024045886.0,Rådyr,haust,skumring,1300,6690,7051593,253632,3,0.0011340707943693386,0.1701106191554008,>5x høgare risiko enn høgrisikoyrke
1024045960.0,Rådyr,haust,skumring,500,2354,7061914,293126,2,0.00558652715866901,0.8379790738003515,>10x høgare risiko enn høgrisikoyrke
1024045895.0,Hjort,haust,skumring,1490,19621,7040520,247911,3,0.0003373667132643506,0.05060500698965259,>2x høgare risiko enn høgrisikoyrke
1024046396.0,Elg,haust,natt,1380,12040,6977466,307278,2,0.0003957426010973942,0.05936139016460913,>2x høgare risiko enn høgrisikoyrke
1024046011.0,Rådyr,haust,skumring,2300,7350,7196492,329780,4,0.0007779168844428778,0.11668753266643167,>5x høgare risiko enn høgrisikoyrke
1022805428.0,Rådyr,haust,skumring,2100,5896,7115202,335388,2,0.000531057574606951,0.07965863619104266,>2x høgare risiko enn høgrisikoyrke
1024046392.0,Rådyr,haust,skumring,4130,3702,7078834,239264,4,0.0008601256654348771,0.12901884981523157,>5x høgare risiko enn høgrisikoyrke
1024045877.0,Rådyr,haust,skumring,1800,5465,7035093,259701,5,0.0016710741246704851,0.2506611187005728,>10x høgare risiko enn høgrisikoyrke
1022805663.0,Elg,haust,natt,9000,1617,7094112,324722,2,0.0004518204126814694,0.06777306190222042,>2x høgare risiko enn høgrisikoyrke
1024046131.0,Rådyr,haust,skumring,1500,4662,7051232,249188,2,0.0009402749128776527,0.14104123693164788,>5x høgare risiko enn høgrisikoyrke
1024045530.0,Rådyr,haust,skumring,1300,30272,6986192,290570,3,0.0002506254497334459,0.03759381746001688,1-2x høgare risiko enn høyrisikoyrke
1024046114.0,Rådyr,haust,skumring,735,13592,7105532,314984,6,0.001974553598681525,0.2961830398022287,>10x høgare risiko enn høgrisikoyrke
1024046188.0,Rådyr,haust,natt,1000,2156,7061472,253066,2,0.003049787785599919,0.45746816783998784,>10x høgare risiko enn høgrisikoyrke
1024046401.0,Rådyr,haust,natt,2800,2723,7112631,322527,3,0.0012936117856657753,0.1940417678498663,>5x høgare risiko enn høgrisikoyrke
1024045895.0,Rådyr,haust,skumring,1490,19621,7041839,247306,2,0.00022491114217623373,0.03373667132643506,1-2x høgare risiko enn høyrisikoyrke
1024046982.0,Rådyr,haust,natt,5440,3137,7024413,237620,2,0.00038530527865663055,0.05779579179849458,>2x høgare risiko enn høgrisikoyrke
1024046048.0,Rådyr,haust,skumring,2400,6122,7037311,258457,2,0.0004475214027110847,0.0671282104066627,>2x høgare risiko enn høgrisikoyrke
1024046726.0,Rådyr,haust,natt,920,12989,7156173,326232,2,0.0005502433886995873,0.0825365083049381,>2x høgare risiko enn høgrisikoyrke
1024045598.0,Rådyr,haust,skumring,2600,2200,7156576,330633,2,0.0011495353961107385,0.17243030941661078,>5x høgare risiko enn høgrisikoyrke
1024045652.0,Rådyr,haust,natt,349,14238,7158766,298758,5,0.003308140684174108,0.49622110262611624,>10x høgare risiko enn høgrisikoyrke
1024046452.0,Rådyr,haust,skumring,1100,6085,7109085,337581,6,0.0029470422644745312,0.4420563396711797,>10x høgare risiko enn høgrisikoyrke
1022805852.0,Hjort,haust,natt,2100,1038,7011450,159261,2,0.003016488882353163,0.4524733323529745,>10x høgare risiko enn høgrisikoyrke
1024046621.0,Rådyr,haust,natt,300,8967,7093766,316337,2,0.002444274363686638,0.3666411545529957,>10x høgare risiko enn høgrisikoyrke
1024045770.0,Rådyr,haust,natt,716,26246,7151870,341817,2,0.00034989862066523065,0.0524847930997846,>2x høgare risiko enn høgrisikoyrke
1022805706.0,Hjort,haust,skumring,2450,21968,7022780,202358,2,0.0001221692120961366,0.018325381814420488,"Bønder, fiskarar mv."
